loss,accuracy,val_loss,val_accuracy
0.0343620739877224,0.9884999990463257,0.005998718086630106,0.9979062676429749
0.006129786837846041,0.9980000257492065,0.0036301801446825266,0.9990000128746033
0.00375741976313293,0.9990312457084656,0.002460729330778122,0.9992812275886536
0.0032249956857413054,0.9990624785423279,0.002169224200770259,0.999218761920929
0.003592726541683078,0.9989374876022339,0.0017385343089699745,0.9994687438011169
0.0023288170341402292,0.999218761920929,0.0014367877738550305,0.9995937347412109
0.002455506008118391,0.999218761920929,0.0007502108928747475,0.999750018119812
0.0018007558537647128,0.9993125200271606,0.0010704759042710066,0.999625027179718
